ID,Title,Room,Speaker name,Date,Time,Recorded
13253,Educators Summit: Educator Soapbox,W3011,Nina Feng (University of Utah) Jim Huntley (University of Southern California Interactive Media & Games Division) Ian Schreiber (Independent) Robert Yang (Grapefruit Games),Tue 03/18,5:30pm-6:00pm,Video
13542,Technical Artist Summit: Practical Applications of Object Oriented Programming in Technical Art,W2010/2012,Muhammad Bin Tahir Mir (Naughty Dog),Tue 03/18,5:30pm-6:00pm,Video
13803,Xsolla Game Night,S154/156,,Tue 03/18,6:00pm-9:30pm,TBD
13579,Tool Design Roundtable Day 1: Design and UX,S314,Robin-Yann Storm (Independent),Wed 03/19,9:00am-10:00am,Not Recorded
13601,Unlock the Full Potential of your Game with Vulkan and ADPF (Presented by Google),W2009,Dohyun Kim Dohyun Kim (Google) Jungwoo Kim Kim Jungwoo Kim (Samsung) Nate Trost Nate Trost (Google),Wed 03/19,9:00am-10:00am,Video
13112,"""From Symphony to Scoundrel"": Adaptive Music in 'Star Wars: Outlaws'",W3018,Wilbert Roget (RogetMusic),Wed 03/19,9:00am-10:00am,Video
13371,How AI is Reshaping Hiring and Interviewing Roundtable (Presented by the IGDA),S301,Strider Agostinelli (LiveArena Technologies & AI SIG),Wed 03/19,9:00am-10:00am,Not Recorded
13124,Avowed' Branching Narratives: Shifting from QA Testing to Analyzing,W2016,David Benefield (Obsidian Entertainment),Wed 03/19,9:00am-10:00am,Video
13640,Helldivers 2': Capturing Lightning in a Bottle,W3004/3006,Johan Pilestedt (Arrowhead Game Studios AB),Wed 03/19,9:00am-10:00am,Video
13130,Honkai: Star Rail': Reimagining RPGs for Mass Audiences and Broad Appeal,W2002/2004,Chengnan An (HoYoverse),Wed 03/19,9:00am-10:00am,Video
13160,Animation Roundtables Day 1,S306/307,Shayna Moon (Sanzaru Games) Euna Park (That's No Moon),Wed 03/19,9:00am-10:00am,Not Recorded
13426,Legal Roundtable: Navigating Kids' Online Privacy and Safety Laws in the Video Games Industry (Presented by the IGDA),S304,Paul Lanois (Fieldfisher / Legal SIG Chair) Jonathan Tam (Baker McKenzie),Wed 03/19,9:00am-10:00am,Not Recorded
13436,Leveling Up Impact: How to Improve KPIs Through Purposeful Play,W2001/2003,Jennifer Estaris (ustwo games) Mathias Gredal Norvig (SYBO) Lisa Pak (United Nations Environment Programme),Wed 03/19,9:00am-10:00am,Video
13437,Leveling Up: How to Spec for Technical Leadership,W3005/3007,Zacariah Litton (The Believer Company),Wed 03/19,9:00am-10:00am,Video
13189,Automated Testing Roundtables Day 1: Process,S312/313,Andrew Fray (Studio Enso),Wed 03/19,9:00am-10:00am,Not Recorded
13449,Web-Based 3D Multiplayer Without Installs: The Tech Behind Dojo Islands,W2014,Brian Cronin (ClassDojo),Wed 03/19,9:00am-10:00am,Video
13463,Making Delightful Tools for Sustainable Small-Team Development,W2018,Isadora Rodopoulos (Coldblood Inc.),Wed 03/19,9:00am-10:00am,Video
13469,Making of a Brawler: Character Creation for 'Brawl Stars',W3014/3016,Fernanda Oliveira (Supercell),Wed 03/19,9:00am-10:00am,Video
13490,Prismatic People: Queer Narratives Beyond Romance,W2010/2012,Sena Bryer (Akupara Games) Nessa Cannon (Independent) Geneva Heyward (Dreamyard Project) Dani Lalonders (Independent) Adanna Nedd (Independent),Wed 03/19,9:00am-10:00am,Video
13238,Cybersecurity Challenges in Modern Game Development (Presented by Denuvo by Irdeto),W2000,Thomas Goebl Thomas Goebl (2K Games) Mark Mulready Mark Mulready (Irdeto),Wed 03/19,9:00am-10:00am,TBD
13243,Designing 10000 Handcrafted Puzzles for 'Islands of Insight',W3011,Elyot Grant (Lunarch Studios Inc.),Wed 03/19,9:00am-10:00am,Video
13264,Entities and Bricks: The Building Blocks of 'Hitman',W2006/2008,Kasper Fauerby (IO Interactive),Wed 03/19,9:00am-10:00am,Video
13778,GDC 101 Session 2,S303,,Wed 03/19,9:00am-10:00am,Not Recorded
13267,Evolving Worlds from the Crumbling Chaos: The Art Led Approach of 'Darkest Dungeon 2's' Procedural Generation System,W2005/2007,Marielle Fox (Red Hook Studios) Colin Towle (2Blocks),Wed 03/19,9:00am-10:00am,Video
13279,Freelancers and Independent Contractors Roundtable Day 1,S308,Souha Al-Samkari (Truant Pixel LLC) Toiya Kristen Finley (Schnoodle Media LLC),Wed 03/19,9:00am-10:00am,Not Recorded
13545,Balatro': Turning Low Resolution into High Praise,W3001/3003,Wout van Halderen (Playstack),Wed 03/19,9:00am-10:00am,Video
13562,The Synthesizer Plugins of 'COCOON',W3024,Jakob Schmid (Geometric Interactive),Wed 03/19,9:00am-10:00am,Video
13519,Advances in RTX (Presented by NVIDIA),W2020/2022,John Spitzer (NVIDIA),Wed 03/19,9:30am-10:00am,TBD
13570,Three Mindset Shifts to Lead a World-Class Team,W3014/3016,Kristie Fisher (PlayStation Studios),Wed 03/19,10:30am-11:00am,Video
13317,Game Audio Programmer Roundtable Day 1: Game Integration,S314,Tomas Neumann (Independent) Guy Somberg (Echtra Games),Wed 03/19,10:30am-11:30am,Not Recorded
13578,Thriving Remotely: Growing a Successful Video Game Studio in a Virtual World,W3005/3007,Trisha Stouffer (Stoic),Wed 03/19,10:30am-11:00am,Video
13582,Tools Roundtable Day 1: Engineering,S306/307,Geoff Evans (NVIDIA),Wed 03/19,10:30am-11:30am,Not Recorded
13336,Game Intelligence: Bringing the Player Voice to the Developers,W2018,Louise Jackson (Massive Entertainment – a Ubisoft Studio),Wed 03/19,10:30am-11:00am,Video
13114,Alan Wake 2': Developing an Audio Vision,W3018,Richard Lapington (Remedy Games),Wed 03/19,10:30am-11:00am,Video
13370,Heat MaxTac and Blockades: Expanding the Police System in 'Cyberpunk 2077',W3004/3006,Maciej Celmer (CD PROJEKT RED),Wed 03/19,10:30am-11:00am,Video
13117,Diablo Immortal': Sharing Insights on AAA Quality Mobile Game Audio International Collaboration,W3024,Hana Zhao (NetEase Games),Wed 03/19,10:30am-11:00am,Video
13378,How to Improve Benchmarking Using Steam Tags,W2014,Stephane Kaufmann (PulluP Entertainment),Wed 03/19,10:30am-11:00am,Video
13644,AI Executive Panel: Exploring What's Next in AI for Gaming (Presented by EPAM),W2020/2022,Stef Corazza (Roblox) Pierre Paul Giroux (Unity) Craig Nowell (Databricks) Vitalii Vashchuk (EPAM) Haiyan Zhang (Xbox),Wed 03/19,10:30am-11:30am,Video
13139,A Code of Ethics for the Game Industry,W2001/2003,Celia Hodent (Independent),Wed 03/19,10:30am-11:00am,Video
13652,Analytics and Data Science Roundtable (Presented by the IGDA),S304,John Hopson (IGDA Analytics and Data Science SIG),Wed 03/19,10:30am-11:30am,Not Recorded
13148,AI-Generated 3D Assets: No Joke They're (Getting) Production-Ready (Presented by Meshy),W2024,Ethan Hu (Meshy) Josh Loveridge (Stratton Studios) Mike Ull (PhantyForge),Wed 03/19,10:30am-11:00am,Video
13415,Insights on Implementing Game Agents to Deliver Value in Commercial Games (Presented by Parametrix.ai),W3022,Jiaxin Chen (Parametrix.ai),Wed 03/19,10:30am-11:00am,TBD
13419,It's Gonna Hurt: Metagame Management in 'War Robots',W3001/3003,Boris Burangulov (MY.GAMES),Wed 03/19,10:30am-11:00am,Video
13175,Art Leadership Roundtable Day 1,S312/313,Keith Self-Ballard (PlayStation Studios),Wed 03/19,10:30am-11:30am,Not Recorded
13698,Project KARA: A Cross-Studio R&D Initiative in AI-Powered Game Remastering (Presented by Keyword Studios),W2000,Jon Gibson Jon Gibson (Electric Square A Keywords Studio) James Roadley-Battin James Roadley-Battin (Electric Square Keywords Studios),Wed 03/19,10:30am-11:00am,TBD
13193,Avoiding the Historical Accuracy Trap: Lessons from Five Thousand Years of Fun,W2005/2007,Angus Mol (Leiden University Centre for Digital Humanities) Aris Politopoulos (Leiden University),Wed 03/19,10:30am-11:00am,Video
13199,Being an Effective Ally Roundtable (Presented by the IGDA),S301,Josh Samuels (Raindrop Games / Allies SIG),Wed 03/19,10:30am-11:30am,Not Recorded
13206,Building the Natural World One Hex at a Time: The Procedural Environment Art of 'Civilization 7',W2006/2008,Dean Scott (Firaxis Games),Wed 03/19,10:30am-11:00am,Video
13472,Melting Hearts and Quenching Thirst Roundtables: Romance in Games Day 1,S308,Souha Al-Samkari (Truant Pixel LLC) Michelle Clough (Talespinners),Wed 03/19,10:30am-11:30am,Not Recorded
13475,Monetizing Through Game Art: Creating Engaging Decors in 'Good Pizza Great Pizza',W2016,Keyan Zhang (TapBlaze),Wed 03/19,10:30am-11:00am,Video
13242,Design Strategies to Support Nurturers,W2002/2004,Nina Kim (Rare Ltd.),Wed 03/19,10:30am-11:00am,Video
13258,Effortless Game Testing with Planning Agents (Presented by Filuta AI),W3020,Filip Dvorak (Filuta AI),Wed 03/19,10:30am-11:00am,Not Recorded
13259,Effortless Game launches: How League of Legends Runs at Scale on AWS (Presented by Amazon Web Services),W2011,Brian Miller (Riot Games) David Press (Riot Games) Ashwin Raghuraman (Amazon Web Services),Wed 03/19,10:30am-11:00am,Video
13263,Enhancing 3D Building Asset Creation: Machine Learning Meets Procedural Generation,W2010/2012,Qiang Dai (LIGHTSPEED STUDIOS),Wed 03/19,10:30am-11:00am,Video
13779,GDC Encounters: Speed Networking,Expo,,Wed 03/19,10:30am-11:30am,TBD
13563,Path Tracing Nanite in NVIDIA Zorah (Presented by NVIDIA),W3009,Jiayin Cao (NVIDIA) Evan Hart (NVIDIA) Adam Marrs (NVIDIA),Wed 03/19,10:30am-11:30am,TBD
13605,User Generated Compassion in 'Sky: Children of the Light',W2010/2012,Kyle Holdwick (thatgamecompany),Wed 03/19,11:30am-12:00pm,Video
13606,Using ARGs to Communicate What Makes 'Animal Well' Special,W3001/3003,Dan Adelman (Shared Memory),Wed 03/19,11:30am-12:00pm,Video
13366,Green Light: Unleashing Squid Game on Amazon GameLift (Presented by Amazon Web Services),W2011,Paris Butterfield (Netflix) Richard Musser (Netflix),Wed 03/19,11:30am-12:00pm,Video
13369,Harnessing the Power of Innovation to Achieve DAU Growth in 'Ace Racer',W3005/3007,Yuyuan Jiang (Netease Games),Wed 03/19,11:30am-12:00pm,Video
13372,How Managing Dependencies for 'Cyberpunk 2077: Phantom Liberty' Led to Smooth Production and a Successful Release,W2001/2003,Konrad Grzegory (CD PROJEKT RED),Wed 03/19,11:30am-12:00pm,Video
13119,Prince of Persia:The Lost Crown': Making a Modern Metroidvania Both Challenging and Accessible,W3004/3006,Remi Boutin (Ubisoft),Wed 03/19,11:30am-12:00pm,Video
13127,Diablo Immortal': Pioneering 8-Player Boss Raids with Commonsense Cooperative Play,W2005/2007,Shuai Qiao (NetEase Games),Wed 03/19,11:30am-12:00pm,Video
13141,A New Way to Approach Media & Content Creators: Using Discord for AAA and Indie Games,W3011,Enrique Garcia (ICO),Wed 03/19,11:30am-12:00pm,Video
13154,All In: Paving the Way for Female and Non-Binary Game Entrepreneurs,W2006/2008,Jenny Brusk (Science Park Skövde / Sweden Game Arena) Vania Castagnino Ugolotti (Science Park Skovde/ Sweden Game Arena),Wed 03/19,11:30am-12:00pm,Video
13413,Insider Secrets: How Game Studios Quietly Out-Test the Competition (Presented by PickFu),W3020,Heather De Bernardi (Scopely),Wed 03/19,11:30am-12:00pm,TBD
13670,Design and Engineering Strategies for Blockbuster VR games - 'Batman: Arkham Shadow' (Presented by Meta),W2009,Kevin Call (Camouflaj / Meta) Ryan Darcey (Camouflaj / Meta),Wed 03/19,11:30am-12:00pm,Video
13681,Generating and Taking New Innovative Ideas to Life in an Era of Uncertainty (Presented by Keywords Studios),W2000,Nicolas Liorzou Nicolas Liorzou (Keywords Studios) Stephen Peacock Stephen Peacock (Keywords Studios),Wed 03/19,11:30am-12:00pm,TBD
13427,Less Coding More Booty Shakes: A New 'Peridot' Animation System,W2018,Ashley Rosenbaum (Niantic Inc.),Wed 03/19,11:30am-12:00pm,Video
13180,Audio Adventures in a Multiplayer VR Social World: 'Dimensional Double Shift' Audio Post Mortem,W3018,Michael Kim (Owlchemy Labs) Daniel Perry (Owlchemy Labs),Wed 03/19,11:30am-12:00pm,Video
13196,Beating the Competition: Competitive Intelligence in Gaming,W2016,Aliaksandr Nenadavets (SciPlay),Wed 03/19,11:30am-12:00pm,Video
13224,Company Building: Top 10 Learnings from Becoming a Cross Platform Studio,W3014/3016,Ian Fielding (Super Evil Megacorp),Wed 03/19,11:30am-12:00pm,Video
13485,PUBG MOBILE: Creating A Fully Destructible World On Mobile (Presented by LIGHTSPEED STUDIOS),W3022,Chao Yuan (LIGHTSPEED STUDIOS),Wed 03/19,11:30am-12:00pm,Video
13237,Cultural Fusion in Game Design: A Perspective from India,W2014,Zainuddeen Fahadh (Ogre Head Studio),Wed 03/19,11:30am-12:00pm,Video
13240,Decoding Light: Neural Compression for Global Illumination,W2002/2004,Luyan Cao (LIGHTSPEED STUDIOS),Wed 03/19,11:30am-12:00pm,Video
13780,GDC Encounters: Speed Networking,Expo,,Wed 03/19,12:00pm-1:00pm,TBD
13379,How to Optimize Android Mobile Games on Arm (Presented by Arm),W2000,Daniel Baines (Arm) Peter Harris (Arm),Wed 03/19,12:30pm-1:30pm,Not Recorded
13646,Accelerating Your Inner Loop with Visual Studio and GitHub Copilot (Presented by Microsoft),GDC Industry Stage,David Li David Li (Microsoft) Michael Price Michael Price (Microsoft),Wed 03/19,12:30pm-1:30pm,Video
13697,Opening a Billion Doors with Xbox (Presented by Microsoft),W3022,Chris Charla Chris Charla (Microsoft) Leo Olebe Leo Olebe (MIcrosoft),Wed 03/19,12:30pm-1:30pm,Video
13731,The Ultimate Guide to Optimize Vulkan & Ray Tracing Android Games (Presented by Samsung Electronics),W2009,Darius Bozek (Samsung Electronics) Munseong Kang (Samsung Electronics) Jungwoo Kim (Samsung Electronics),Wed 03/19,12:30pm-1:30pm,Video
13742,Unlocking Native Performance: Porting Games to Windows on Snapdragon feat. Mount & Blade II: Bannerlord Case Study! (Presented by by Qualcomm Technologies),W2020/2022,John Parsaie (Qualcomm Technologies Inc.),Wed 03/19,12:30pm-1:30pm,TBD
13487,RTX Neural Shading: Practical Techniques and Applications (Presented by NVIDIA),W3009,Alexey Bekin (NVIDIA) Alexey Panteleev (NVIDIA),Wed 03/19,12:30pm-1:30pm,TBD
13272,Farm Merge Valley: How CoolGames Maximized Game-Platform Fit on Discord (Presented by Discord),W2011,Ann-Marie Harbour Ann-Marie Harbour (Discord) Laurens Rutten Laurens Rutten (CoolGames),Wed 03/19,12:30pm-1:30pm,Video
13277,Tool Development Stories from the Game Tools Team at Houdini (Presented by Houdini),W3020,Mai Ao (SideFX) Cody Spahr (SideFX),Wed 03/19,12:30pm-1:30pm,TBD
13297,GDC Main Stage: A Developer's Concert,GDC Ballroom,Austin Wintory (Independent),Wed 03/19,12:30pm-1:30pm,Video
13298,GDC Pitch: Day 1,GDC Partner Stage North,Jason Della Rocca (Execution Labs) David Martinez (Raw Fury) Snow Rui (Hooded Horse) Victoria Tran (Innersloth),Wed 03/19,12:30pm-1:30pm,Video
13781,GDC Encounters: Speed Networking,Expo,,Wed 03/19,1:30pm-2:30pm,TBD
13337,Game Narrative Roundtable Day 1: Getting and Keeping the Job,S308,Richard Dansky (Romero Games),Wed 03/19,2:00pm-3:00pm,Not Recorded
13620,Visualizing Next-Gen Games With RTX Neural Rendering and Unreal Engine 5 (Presented by NVIDIA),W3009,Richard Cowgill (NVIDIA) Kelsey Mihalatos (NVIDIA),Wed 03/19,2:00pm-3:00pm,TBD
13639,Twisting Terrain and Populating Forests on an Anomalized Olympic Peninsula for Pacific Drive (Presented by Houdini),W3020,Karl Kohlman (Pacific Drive) Kendall Wix (Ironwood Studios),Wed 03/19,2:00pm-3:00pm,TBD
13140,A Matter of Perspective: Mixing Sound in 'Split Fiction',W3018,Joakim Enigk Sjoberg (Hazelight Studios) Philip Eriksson (Hazelight),Wed 03/19,2:00pm-3:00pm,Video
13150,Accessibility for Everyone in Gaming: When Games Are Accessible Everyone Can Be Part of the Story,W3014/3016,Se Jin Kim (Smilegate) Kyoung Jin Lee (Smilegate),Wed 03/19,2:00pm-3:00pm,Video
13412,Indie Dev Guide to Video Ads: When You Can't Afford an Agency (Yet),W3005/3007,Dillon Becker (Airtraffic),Wed 03/19,2:00pm-3:00pm,Video
13671,Developing Deeper Player Engagement and Emotional Connection through Sound and Design Roundtable (Presented by the IGDA),S301,Steve Horowitz (IASIG/GAI) Jennifer Miller Hammel (Radio Station Classical KUSC-Arcade),Wed 03/19,2:00pm-3:00pm,Not Recorded
13417,Invisible UI: How thatgamecompany Designs Interfaces for Emotional Immersion,W2002/2004,Dylan Faust (thatgamecompany),Wed 03/19,2:00pm-3:00pm,Video
13682,Grow your Audience with the Updated Xbox Experience on PC (Presented by Microsoft),GDC Industry Stage,Jose Rady Jose Jose Rady (Microsoft) Tila Nguyen Tila Nguyen (Microsoft),Wed 03/19,2:00pm-3:00pm,Video
13686,Make your Game Available ANYWHERE with Xbox Cloud Gaming (Presented by Microsoft),W2000,Jordan Cohen Cohen Jordan Cohen (Microsoft) Harrison Hoffman Harrison Hoffman (Microsoft),Wed 03/19,2:00pm-3:00pm,Video
13696,Meta Quest MR: Today Tomorrow and Beyond (Presented by Meta),W2011,Chris Pruett (Meta),Wed 03/19,2:00pm-3:00pm,Video
13450,LoG's Leadership Shortcut: A Decade of Hard-Won Lessons in Creative Leadership,W2010/2012,Trent Kusters (League of Geeks),Wed 03/19,2:00pm-3:00pm,Video
13211,Career Microtalks: External Game Development as a Career Path,W2014,John Bond (Tea Witch Games) Monica Fan (Pipeworks Studios) Joshua Good (Lost Boys Interactive) Jess Kappeler (Pipeworks Studios) Anna Nguyen (Blind Squirrel Games),Wed 03/19,2:00pm-3:00pm,Video
13467,Making Player Data Work in Pre-Production Roundtable Day 1,S314,Seb Long (Player Research),Wed 03/19,2:00pm-3:00pm,Not Recorded
13470,Massive Sound: The Art of Music Supervision for AAA and Indie Games,W3024,Justin Hawkes (Independent) Jackie Palazzolo (Riot Games) Mia Ginae Watkins (Riot Games) Nadia Wheaton (Independent),Wed 03/19,2:00pm-3:00pm,Video
13471,Masterworking Systems: Lessons Learned from the Engineering of Season of Loot Reborn in 'Diablo IV',W2006/2008,Patrick Ferland (Blizzard Entertainment),Wed 03/19,2:00pm-3:00pm,Video
13230,Crafting Worlds Building Teams: The Power of Culture in Game Development,W2018,Kate Edwards (Geogrify/SetJetters) Tina Merry (Simply Sweet Games),Wed 03/19,2:00pm-3:00pm,Video
13235,Creating Safer Digital Playgrounds Roundtable (Presented by the IGDA),S304,Kenna Lindsay (IGDA SIG Child Safety Co-Chair) Jackie Tancredi (IGDA Child Safety SIG Co-Chair),Wed 03/19,2:00pm-3:00pm,Not Recorded
13491,Procedural Generation with Design in Mind for 'LEGO® Horizon Adventures',W2001/2003,Michael Boyle (Studio Gobo),Wed 03/19,2:00pm-3:00pm,Video
13500,Rapid and Creative Gameplay Prototyping in 'ASTRO BOT',W2005/2007,Masayuki Yamada (Sony Interactive Entertainment),Wed 03/19,2:00pm-3:00pm,Video
13509,See the UNSEEN: Revealing the Art and Animation of 'KEMURI',W2016,Raul Ibarra (UNSEEN Inc.) Liam Wong (UNSEEN Inc.),Wed 03/19,2:00pm-3:00pm,Video
13521,Stories of Studio Stability Roundtable Day 1,S312/313,Jesse Schell (Schell Games LLC),Wed 03/19,2:00pm-3:00pm,Not Recorded
13533,Tales from Project Polaris: Solutions to Game Design's Toughest Problems,W3001/3003,Rosa Carbo-Mascarell (Improbable) Theresa Duringer (Temple Gates Games) Rayla Heide (Scopely) Jurie Horneman (Half Mermaid Productions) JC Lau (#WhatAGameDevLooksLike) Alexander Martin (Droqen) Ian Schreiber (Independent),Wed 03/19,2:00pm-3:00pm,Video
13535,Technical Artist Roundtable Day 1,S306/307,Jeff Hanna (NVIDIA),Wed 03/19,2:00pm-3:00pm,Not Recorded
13546,The Challenges in Developing an Innovative Battle System for 'Final Fantasy VII Remake and Rebirth',W3004/3006,Teruki Endo (Square-Enix),Wed 03/19,2:00pm-3:00pm,Video
13361,Generalized Stylized Post-Processing Outline Scheme,W3011,Shengwen Zheng (PerfectWorld) Zhe Zhong (Independent),Wed 03/19,2:30pm-3:00pm,Video
13782,GDC Encounters: Speed Networking,Expo,,Wed 03/19,3:00pm-4:00pm,TBD
13569,Thou Art Truly a Brave Audio Designer! 'Shadowgate' 'Dejavu' and 'Uninvited' Audio Design of ROM Cartridge Era,W3024,Hiroyuki Masuno (CRI Middleware Co. Ltd.),Wed 03/19,3:30pm-4:30pm,Video
13358,Games and Research: Collaborations with Academia Roundtable (Presented by the IGDA),S301,Matthew Lee (Serious Games SIG) Attila Szantner (Massively Multiplayer Online Science),Wed 03/19,3:30pm-4:30pm,Not Recorded
13364,Global Illumination in 'Once Human': A Hybrid Approach for 16km Open World,W2018,Lele Pan (NetEase Games) Maode Shi (NetEase Games),Wed 03/19,3:30pm-4:30pm,Video
13365,Going Beyond Traditional Leadership: Embracing the Modern Team Landscape,W3005/3007,Cristina Vega (IO Interactive),Wed 03/19,3:30pm-4:30pm,Video
13115,Assassin's Creed Shadows' Music: An Artistic and Tech Journey,W3018,Jerome Angelot (Ubisoft) Roberto Bender (Ubisoft) Jullian Hoff (Ubisoft),Wed 03/19,3:30pm-4:30pm,Video
13374,How Valve Became Valve: An Insider's Account,W2010/2012,Monica Harrington (Valve (retired)),Wed 03/19,3:30pm-4:30pm,Video
13630,Why Build with Unreal Editor for Fortnite (UEFN) (Presented by Epic Games),W2024,Josh Grant (Epic Games) Heather Storm (Epic Games),Wed 03/19,3:30pm-4:30pm,TBD
13376,How to Choose the Perfect Server Hosting Setup for your Multiplayer Game (Presented by servers.com),W2020/2022,Sebastiaan Heijne (Gameye) Jarrod Palmer (servers.com) Andreas Pohl (Nitrado),Wed 03/19,3:30pm-4:30pm,TBD
13122,Apex Legends': Preventing Exploits and Shipping Risky Features Using... NavMesh??,W2005/2007,Ian Holstead (Respawn Entertainment),Wed 03/19,3:30pm-4:30pm,Video
13125,"Cyberpunk 2077': ""Hacking"" the Secrets of Its Cinematic Animation",W2001/2003,David Cordero Iglesias (CD PROJEKT RED),Wed 03/19,3:30pm-4:30pm,Video
13157,An Inclusive Soundscape: Diversity in Game Audio Roundtable Day 1,S312/313,Noa Beazley (Berklee College of Music) Chase Bethea (Chase Bethea) Katelyn Isaacson (Independent) Star Victoria Power (Slide20XX),Wed 03/19,3:30pm-4:30pm,Not Recorded
13414,Insights for Devs: Engage and Grow Your Audience on Discord (Presented by Discord),GDC Industry Stage,Robinson Eaton Robinson Eaton (Discord) Timothy Lu Timothy Lu (Discord),Wed 03/19,3:30pm-4:30pm,Video
13177,Ask Game Lawyers Anything Roundtable Day 1,S308,Angelo Alcid (Microsoft Corp.) Ryan Black (DLA Piper (Canada) LLP) Brandon Huffman (Odin Law and Media) Yan Perng (Netflix),Wed 03/19,3:30pm-4:30pm,Not Recorded
13713,Tackling Climate Issues and Stress in the Games Industry Roundtable (Presented by the IGDA),S304,Clayton Whittle (Sustainable Forestry Initiative / IGDA Climate SIG),Wed 03/19,3:30pm-4:30pm,Not Recorded
13228,Crafting Black Narratives,W2006/2008,Curtis Baxter (Electronic Arts) Zaire Lanier (Compulsion Games) Brittney Morris (Insomniac Games) Mia Ginae Watkins (Riot Games) Jarory de Jesus (Coquito Games),Wed 03/19,3:30pm-4:30pm,Video
13743,Video Game Labor at a Crossroads: New Pathways to Industry-Wide Organizing (Presented by Communications Workers of America),W3020,Kaitlin Bonfiglio KB (CODE-CWA) Sam Cooper (CODE-CWA) Autumn Mitchell (CODE-CWA) Brian Ostrander Brian Ostrander (CODE-CWA) Tom Smith Tom Smith (CWA),Wed 03/19,3:30pm-4:30pm,TBD
13746,Xbox Games Studios Panel: Scaling Cross Platform Development across Xbox and PC (Presented by Microsoft),W2000,Magnus Auvinen Magnus Auvinen (Machine Games) Phil Cousins Phil Cousins (Microsoft) Chad Dawson Chad Dawson (Double Fine Productions) Soren Hannibal Nielsen Soren Hannibal Nielsen (MIcrosoft) Kate Rayner Kate Rayner (Microsoft) Chuck Rozhon Chuck Rozhon (Obsidian Entertainment),Wed 03/19,3:30pm-4:30pm,Video
13241,Demystifying VO in Games,W2014,Sini Downing (Side),Wed 03/19,3:30pm-4:30pm,Video
13501,Reaching Billions: Multiplatform Strategies and Performance Tools for Android (Presented by Google),W2009,Simon Cooke Simon Cooke (Google) Aly Hung Aly (Google) Gerald Li Gerald Li (Google) Patrick Martin Patrick Martin (Google) Maximiliano Rodriguez (Gameloft),Wed 03/19,3:30pm-4:30pm,Video
13246,Designing for System Suspense,W2002/2004,Alexei Pepers (Independent),Wed 03/19,3:30pm-4:30pm,Video
13504,Reimagining Leaders for 'Civilization VII',W3004/3006,Chandrahas Tanguturi (Firaxis Games) Finn Taylor (Firaxis Games),Wed 03/19,3:30pm-4:30pm,Video
13260,Embracing Neurodiversity and Leadership in the Game Industry,W3001/3003,Alexander Brazie (Game Design Skills.com) Stuart Massie (SEGA) Nathalie Mathe (Northeastern University) Anna Nguyen (Blind Squirrel Games) Sara M.E. Ventura (Zynga),Wed 03/19,3:30pm-4:30pm,Video
13516,So You Have a Fandom: Respecting and Understanding Fan Communities,W2016,Megan Roche (Pocket Gems),Wed 03/19,3:30pm-4:30pm,Video
13269,External Development (Outsourcing) Roundtable Day 1,S314,Carl Schmidt (Zynga),Wed 03/19,3:30pm-4:30pm,Not Recorded
13796,ML Roundtable Day 1: Game Development Deployment and Techniques,S306/307,Piermaria Mendolicchio Piermaria Mendolicchio (Google DeepMind),Wed 03/19,3:30pm-4:30pm,TBD
13285,Funding Futures Series: Inception Publishing: The Shift to Indie Self-Publishing,W3014/3016,Jason Della Rocca (Execution Labs) Soren Lundgaard (Ghost Ship Games) Kirsten-Lee Naidoo (Landfall) Genevieve St-Onge (popagenda) Victoria Tran (Innersloth),Wed 03/19,3:30pm-4:30pm,Video
13543,Revolutionizing Game Localization with AI Agents: Faster Cheaper Smarter (Presented by DMM GAME Translate),W3022,Katsuki Noda (Algomatic) Ryuta Yazawa (DMM GAME Translate),Wed 03/19,3:30pm-4:30pm,Video
13556,The Magic Behind Ray-Traced Lighting in Star Wars Outlaws (Presented by NVIDIA),W3009,Paula Jukarainen (NVIDIA) Quentin Kuenlin (Massive Entertainment),Wed 03/19,3:30pm-4:30pm,TBD
13783,GDC Encounters: Speed Networking,Expo,,Wed 03/19,4:30pm-5:30pm,TBD
13600,Unions in Gaming: The Past Present and Future,W3001/3003,Jason Schreier (Bloomberg News) Tom Smith (Communication Workers of America),Wed 03/19,5:00pm-6:00pm,Video
13609,Video Games and Crowdfunding: Best Practices from Successful Campaigns,W2014,Thomas Bidaux (ICO),Wed 03/19,5:00pm-5:30pm,Video
13611,Visual Effects Roundtable Day 1,S312/313,David Johnson (Undertone FX) Jason Keyser (VFX Apprentice),Wed 03/19,5:00pm-6:00pm,Not Recorded
13622,Weaving the Systemic Soundscape of 'Eternal Strands',W3018,Alex Davies (Yellow Brick Games),Wed 03/19,5:00pm-6:00pm,Video
13628,When Animation Is Simply Not Enough,W2010/2012,Richard Lico (CorAnimus LLC),Wed 03/19,5:00pm-6:00pm,Video
13381,Hybrid and Remote Work Roundtable Day 1: Hybrid,S308,Jessica Damerst (Unknown Worlds Entertainment) Amanda Sweaton (Epic Games),Wed 03/19,5:00pm-6:00pm,Not Recorded
13129,Frostpunk 2': Speaking in Systems,W2005/2007,Jakub Stokalski (11 bit studios),Wed 03/19,5:00pm-6:00pm,Video
13641,TEKKEN': Staying Relevant as a 30 Year Old Franchise,W2002/2004,Katsuhiro Harada (Bandai Namco Studios) Kohei Ikeda (Bandai Namco Studios),Wed 03/19,5:00pm-6:00pm,Video
